Id;Entity type;Created by;Created date;Last changed by;Last changed;Dataset;Show in dataset;Status;Name;Alternative name;Other name;Not recommended name;Disambiguation;Description;Technical description;Sequence number;Code;History;Part of collection;Building type;Time;Measurement;Activity;Heritage designation;Has part;Is part of;Was part of at time;Had part at time;Events;Same As;Same As (URL);Same as (internal);See also;Owned by;Replaced by;Replaces;Note;Free Note;Internal note;Topic;Semantic Note;Reference;Web reference;Alternative id;Editorial note;History note;Change note;Place holder;Source URI;Source URL;License;Attribution;Attribution URL
28887a45-10c6-4850-87d7-6c1ee7b56da2;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:49:02;6c9f4972-d510-4e68-a525-18e8a3ff27f0;08/04/2019 13:50:55;"Skansens byggnader (Skansen) [sv]";;"Published";"Dasset, Väla skola, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Väla skola, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67502|Skansen Primus Identifikationsnummer: SKABYG.0070703";;;;"No";;;"Public Domain Dedication (CC0)";;
da9a7d77-8871-4b04-ba8e-f33ca801cc86;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:49:12;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:55;"Skansens byggnader (Skansen) [sv]";;"Published";"Djurgårdspaviljongen, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Djurgårdspaviljongen, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42231|Skansen Primus Identifikationsnummer: SKABYG.0091301";;;;"No";;;"Public Domain Dedication (CC0)";;
2f9f1d0e-9908-4618-83d4-0e5089cf3f95;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:44;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 16:18:11;"Skansens byggnader (Skansen) [sv]";;"Published";"Dyngstaden från Noret, Moragården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Moragården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67284|Skansen Primus Identifikationsnummer: SKABYG.0030511";;;;"No";;;"Public Domain Dedication (CC0)";;
a8592e0e-ce07-4bef-8480-dedd813e800f;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:50;6c9f4972-d510-4e68-a525-18e8a3ff27f0;10/10/2018 09:30:59;"Skansens byggnader (Skansen) [sv]";;"Published";"Edsängsstugan, Delsbogården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Delsbogården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67170|Skansen Primus Identifikationsnummer: SKABYG.0031402";;;;"No";;;"Public Domain Dedication (CC0)";;
1aec1466-29d2-4c70-81ef-79cbf7910491;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:58;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:55;"Skansens byggnader (Skansen) [sv]";;"Published";"Ekshäradsgården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Ekshäradsgården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42734|Skansen Primus Identifikationsnummer: SKABYG.0061101";;;;"No";;;"Public Domain Dedication (CC0)";;
ba4be4d0-e18a-470d-be45-47e3b8da8133;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:45;d60be37a-1a45-4aa8-819b-4db938095dda;12/07/2022 09:16:53;"Skansens byggnader (Skansen) [sv]";;"Published";"Eldhuset från Dovsbodarna, Fäboden, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;"";"Fäboden, Skansen (Museal byggnadsmiljö) [sv]";;;;;"https://www.wikidata.org/wiki/Q60659147";;;;;;;;;;;;;"Skansen Primus ObjektId: 42730|Skansen Primus Identifikationsnummer: SKABYG.0031001";;;;"No";;;"Public Domain Dedication (CC0)";;
9198deac-3cf0-48ce-a2db-7cb6c25831ef;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:47;d60be37a-1a45-4aa8-819b-4db938095dda;12/07/2022 09:19:09;"Skansens byggnader (Skansen) [sv]";;"Published";"Eldhuset från Umsi, Fäboden, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;"";"Fäboden, Skansen (Museal byggnadsmiljö) [sv]";;;;;"https://www.wikidata.org/wiki/Q60659311";;;;;;;;;;;;;"Skansen Primus ObjektId: 42733|Skansen Primus Identifikationsnummer: SKABYG.0031004";;;;"No";;;"Public Domain Dedication (CC0)";;
d5098f44-abe4-400a-87cc-0c223e0f8f9a;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:39;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 15:47:44;"Skansens byggnader (Skansen) [sv]";;"Published";"Eldhuset, Älvrosgården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Älvrosgården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67157|Skansen Primus Identifikationsnummer: SKABYG.0030113";;;;"No";;;"Public Domain Dedication (CC0)";;
ccdd2595-ee27-4ed2-8c43-9025190a4773;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:43;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 16:21:04;"Skansens byggnader (Skansen) [sv]";;"Published";"Fähuset från Noret, Moragården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Moragården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67283|Skansen Primus Identifikationsnummer: SKABYG.0030510";;;;"No";;;"Public Domain Dedication (CC0)";;
0bb3baf1-1816-4293-ba83-580453f8d03f;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:38;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 15:50:19;"Skansens byggnader (Skansen) [sv]";;"Published";"Fähuset, Älvrosgården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Älvrosgården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 43072|Skansen Primus Identifikationsnummer: SKABYG.0030105";;;;"No";;;"Public Domain Dedication (CC0)";;
47d95165-8dcc-42dd-96ca-53886e07e88d;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:50;6c9f4972-d510-4e68-a525-18e8a3ff27f0;10/10/2018 09:31:56;"Skansens byggnader (Skansen) [sv]";;"Published";"Fähuset, Delsbogården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Delsbogården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67194|Skansen Primus Identifikationsnummer: SKABYG.0031404";;;;"No";;;"Public Domain Dedication (CC0)";;
2fffa298-1339-425f-b749-8bf914740dd1;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:43;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 16:21:40;"Skansens byggnader (Skansen) [sv]";;"Published";"Färnäshärbret, Moragården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Moragården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67279|Skansen Primus Identifikationsnummer: SKABYG.0030506";;;;"No";;;"Public Domain Dedication (CC0)";;
0333df2f-bc47-4ef4-aa2e-c5e5c9c8d2c4;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:49:07;6c9f4972-d510-4e68-a525-18e8a3ff27f0;25/09/2018 11:18:24;"Skansens byggnader (Skansen) [sv]";;"Published";"Fatburen, Skogaholms herrgård, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Skogaholm, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67337|Skansen Primus Identifikationsnummer: SKABYG.0080807";;;;"No";;;"Public Domain Dedication (CC0)";;
24e85056-3e7d-4b6b-a53d-65dfc2112b92;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:43;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 16:19:25;"Skansens byggnader (Skansen) [sv]";;"Published";"Foderboden från Noret, Moragården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Moragården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67282|Skansen Primus Identifikationsnummer: SKABYG.0030509";;;;"No";;;"Public Domain Dedication (CC0)";;
4cee2f24-e613-45dd-aa71-f3bfc43629ca;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:58;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:56;"Skansens byggnader (Skansen) [sv]";;"Published";"Folkets Hus, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Folkets Hus, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42716|Skansen Primus Identifikationsnummer: SKABYG.0061201";;;;"No";;;"Public Domain Dedication (CC0)";;
6a56a685-ceb2-49d4-a5e0-961c6d478d4b;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:35;6c9f4972-d510-4e68-a525-18e8a3ff27f0;08/04/2019 13:52:14;"Skansens byggnader (Skansen) [sv]";;"Published";"Förrådet, Snickerifabriken, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Snickerifabriken, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67668|Skansen Primus Identifikationsnummer: SKABYG.0011702";;;;"No";;;"Public Domain Dedication (CC0)";;
33745fcb-1846-4507-ac03-2deaecb3a581;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:49:04;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:56;"Skansens byggnader (Skansen) [sv]";;"Published";"Främmestadskvarnen, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Främmestadskvarnen, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42232|Skansen Primus Identifikationsnummer: SKABYG.0080601";;;;"No";;;"Public Domain Dedication (CC0)";;
3e3047ab-e4c0-401d-912c-e73fb9559bc6;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:32;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:57;"Skansens byggnader (Skansen) [sv]";;"Published";"Garveriet, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Garverigården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42249|Skansen Primus Identifikationsnummer: SKABYG.0010901";;;;"No";;;"Public Domain Dedication (CC0)";;
a4ce5909-699a-477d-8b27-70f0d7d6f80a;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:49:10;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:58;"Skansens byggnader (Skansen) [sv]";;"Published";"Glömmingekvarnen, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Glömmingekvarnen, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42776|Skansen Primus Identifikationsnummer: SKABYG.0081101";;;;"No";;;"Public Domain Dedication (CC0)";;
6f71d3e8-2e04-4a01-bdc7-3a923467bd1a;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:55;d60be37a-1a45-4aa8-819b-4db938095dda;12/07/2022 09:29:10;"Skansens byggnader (Skansen) [sv]";;"Published";"Greksåsarboden, Bergsmansgården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;"";"Bergsmansgården, Skansen (Museal byggnadsmiljö) [sv]";;;;;"https://www.wikidata.org/wiki/Q60557273";;;;;;;;;;;;;"Skansen Primus ObjektId: 42621|Skansen Primus Identifikationsnummer: SKABYG.0060202";;;;"No";;;"Public Domain Dedication (CC0)";;
7b31664e-4ec1-423b-a40c-b89f86b0e619;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:34;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:58;"Skansens byggnader (Skansen) [sv]";;"Published";"Gubbhyllan, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Gubbhyllemiljön, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67208|Skansen Primus Identifikationsnummer: SKABYG.0011601";;;;"No";;;"Public Domain Dedication (CC0)";;
caa537c4-2a2a-44fa-8c7b-fbc705adb278;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:32;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:59;"Skansens byggnader (Skansen) [sv]";;"Published";"Guldsmedshuset, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Guldsmedsgården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42780|Skansen Primus Identifikationsnummer: SKABYG.0010701";;;;"No";;;"Public Domain Dedication (CC0)";;
76c92f1a-5364-465e-b6f6-44cd4286c406;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:44;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:58:59;"Skansens byggnader (Skansen) [sv]";;"Published";"Hackstugan, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Hackstugan, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42254|Skansen Primus Identifikationsnummer: SKABYG.0030701";;;;"No";;;"Public Domain Dedication (CC0)";;
5add47c4-812f-420a-a338-f71b90e8a342;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:49:03;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:59:00;"Skansens byggnader (Skansen) [sv]";;"Published";"Hällestadsstapeln, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Hällestadsstapeln, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42815|Skansen Primus Identifikationsnummer: SKABYG.0070901";;;;"No";;;"Public Domain Dedication (CC0)";;
e032e2a2-a7dc-4a24-b470-966202fd9e1a;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:53;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:59:00;"Skansens byggnader (Skansen) [sv]";;"Published";"Håsjöstapeln, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Håsjöstapeln, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42810|Skansen Primus Identifikationsnummer: SKABYG.0031801";;;;"No";;;"Public Domain Dedication (CC0)";;
92c5ee4e-eb2d-4eba-9aad-686fba97cc5a;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:31;d60be37a-1a45-4aa8-819b-4db938095dda;11/07/2022 18:54:01;"Skansens byggnader (Skansen) [sv]";;"Published";"Hazeliushuset, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;"";"Malmgården, Skansen (Museal byggnadsmiljö) [sv]";;;;;"https://www.wikidata.org/wiki/Q10518718";;;;;;;;;;;;;"Skansen Primus ObjektId: 42255|Skansen Primus Identifikationsnummer: SKABYG.0010201";;;;"No";;;"Public Domain Dedication (CC0)";;
af197a5b-a0b0-46e2-bf27-8f7885bc9931;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:42;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 16:22:24;"Skansens byggnader (Skansen) [sv]";;"Published";"Hedninghuset, Moragården, Skansen [sv]";;;;;"Knuttimrad dubbelbod med svale.\nSänghärbre. [sv]";;;;"Ursprungligen uppförd 1324-25.\nInköpt till Skansen 1925.\nUppförd på Skansen 1926. [sv]";;"Museal byggnad [sv]";"";;;;;"Moragården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67277|Skansen Primus Identifikationsnummer: SKABYG.0030504";;;;"No";;;"Public Domain Dedication (CC0)";;
179ef5aa-703f-48c7-adc8-f320aec69bf5;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:54;7b89c094-da28-4fdb-bcd2-ce0db0df923e;26/09/2017 15:59:00;"Skansens byggnader (Skansen) [sv]";;"Published";"Högloftet, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Balderslunden, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67168|Skansen Primus Identifikationsnummer: SKABYG.0051002";;;;"No";;;"Public Domain Dedication (CC0)";;
f3f00695-ee58-4ad2-849b-7d6bfa1c9c3a;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:39;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 15:52:39;"Skansens byggnader (Skansen) [sv]";;"Published";"Höladan, Älvrosgården, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Älvrosgården, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 43087|Skansen Primus Identifikationsnummer: SKABYG.0030111";;;;"No";;;"Public Domain Dedication (CC0)";;
82fe4f3d-4103-4713-af2f-d9ac9c102221;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:48;6c9f4972-d510-4e68-a525-18e8a3ff27f0;12/10/2018 15:36:43;"Skansens byggnader (Skansen) [sv]";;"Published";"Höladan, Fäboden, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Fäboden, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 42737|Skansen Primus Identifikationsnummer: SKABYG.0031007";;;;"No";;;"Public Domain Dedication (CC0)";;
172d8e83-6422-4a6a-8f98-2b7feb77b126;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:48;d60be37a-1a45-4aa8-819b-4db938095dda;12/07/2022 09:21:14;"Skansens byggnader (Skansen) [sv]";;"Published";"Höladan, Fäboden, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;"";"Fäboden, Skansen (Museal byggnadsmiljö) [sv]";;;;;"https://www.wikidata.org/wiki/Q60659608";;;;;;;;;;;;;"Skansen Primus ObjektId: 42738|Skansen Primus Identifikationsnummer: SKABYG.0031008";;;;"No";;;"Public Domain Dedication (CC0)";;
05bd348e-ef5b-4f19-87bb-e20b3be7f641;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:47;d60be37a-1a45-4aa8-819b-4db938095dda;12/07/2022 09:20:02;"Skansens byggnader (Skansen) [sv]";;"Published";"Höladan, Fäboden, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;"";"Fäboden, Skansen (Museal byggnadsmiljö) [sv]";;;;;"https://www.wikidata.org/wiki/Q60661572";;;;;;;;;;;;;"Skansen Primus ObjektId: 42736|Skansen Primus Identifikationsnummer: SKABYG.0031006";;;;"No";;;"Public Domain Dedication (CC0)";;
59520d97-b779-4354-9262-c8651e9722ea;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:48:47;d60be37a-1a45-4aa8-819b-4db938095dda;12/07/2022 09:17:47;"Skansens byggnader (Skansen) [sv]";;"Published";"Höladan, Fäboden, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;"";"Fäboden, Skansen (Museal byggnadsmiljö) [sv]";;;;;"https://www.wikidata.org/wiki/Q60661677";;;;;;;;;;;;;"Skansen Primus ObjektId: 42735|Skansen Primus Identifikationsnummer: SKABYG.0031005";;;;"No";;;"Public Domain Dedication (CC0)";;
43292a30-c7ea-4f98-a97b-c34baedc0f1d;Building;dd5fb8ca-f314-4dbe-ae24-12a23bf57195;26/10/2016 14:49:06;6c9f4972-d510-4e68-a525-18e8a3ff27f0;08/04/2019 13:54:27;"Skansens byggnader (Skansen) [sv]";;"Published";"Hönshuset, Statarlängan, Skansen [sv]";;;;;;;;;;;"Museal byggnad [sv]";;;;;;"Statarlängan, Skansen (Museal byggnadsmiljö) [sv]";;;;;;;;;;;;;;;;;;"Skansen Primus ObjektId: 67476|Skansen Primus Identifikationsnummer: SKABYG.0080705";;;;"No";;;"Public Domain Dedication (CC0)";;
